date,time_start,time_end,source_family,summary_recovery_type,source_mode,data_visibility,confidence_cap,proxy_vs_raw_verdict,proxy_raw_agreement_state,source_quality_score,source_quality_state,b6_memory_candidate_score,b6_memory_candidate_state,raw_texture_role,raw_delta_pips,raw_range_pips,raw_tick_count,moment_type,label_fr,memory_candidate_reason,technical_limits
2026-05-06,2026-05-06T00:44:00+00:00,2026-05-06T00:45:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.1,0.7,56,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:45:00+00:00,2026-05-06T00:46:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.0,1.3,59,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:46:00+00:00,2026-05-06T00:48:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-1.1,2.1,118,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:48:00+00:00,2026-05-06T00:49:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.8,1.9,63,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:49:00+00:00,2026-05-06T00:50:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.4,1.3,63,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:50:00+00:00,2026-05-06T00:51:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.0,1.6,47,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:51:00+00:00,2026-05-06T00:52:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.7,1.2,47,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:52:00+00:00,2026-05-06T00:53:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.2,1.3,60,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:53:00+00:00,2026-05-06T00:54:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.9,1.8,67,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-06,2026-05-06T00:54:00+00:00,2026-05-06T00:55:00+00:00,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.6,1.3,50,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.",KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T00:01:00+00:00,2026-05-07T01:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-4.1,9.2,3757,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T01:01:00+00:00,2026-05-07T02:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,17.0,17.5,3543,FLOW_FRICTION_ABSORPTION_LIKE,Friction / absorption-like proxy,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T02:01:00+00:00,2026-05-07T03:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-5.6,7.3,2754,FLOW_FRICTION_ABSORPTION_LIKE,Friction / absorption-like proxy,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T03:01:00+00:00,2026-05-07T04:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-8.1,11.1,2336,FLOW_ROTATIONAL,Rotation / respiration de zone,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T04:01:00+00:00,2026-05-07T05:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,4.5,8.3,2137,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T05:01:00+00:00,2026-05-07T06:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-2.8,7.4,2342,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T06:01:00+00:00,2026-05-07T07:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,7.7,17.3,4411,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T07:01:00+00:00,2026-05-07T08:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,17.6,22.0,5358,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T08:01:00+00:00,2026-05-07T09:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-1.0,9.6,3991,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T09:01:00+00:00,2026-05-07T10:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-0.4,7.2,3312,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T10:01:00+00:00,2026-05-07T11:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,2.1,11.9,3840,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T11:01:00+00:00,2026-05-07T12:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-2.8,14.7,3639,FLOW_ROTATIONAL,Rotation / respiration de zone,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T12:01:00+00:00,2026-05-07T13:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,1.2,11.7,4288,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T13:01:00+00:00,2026-05-07T14:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-2.5,13.2,5483,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T14:01:00+00:00,2026-05-07T15:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,10.6,18.5,5296,FLOW_ROTATIONAL,Rotation / respiration de zone,KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T15:01:00+00:00,2026-05-07T16:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-21.4,26.0,5779,FLOW_ROTATIONAL,Rotation / respiration de zone,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
2026-05-07,2026-05-07T16:01:00+00:00,2026-05-07T17:01:00+00:00,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-16.2,19.9,5117,FLOW_ROTATIONAL,Rotation / respiration de zone,"KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL
